SourceFile,FG BOM,SemiBOM,SourceRow,Path,StoneSKU,StoneType,ProductName,LineQty,PathMultiplier,EffectiveStoneCount,LineWeightGram,UnitStoneWeightGram,EffectiveWeightGram
F_BOMLevelTable_639247799493651840.xlsx,1012570006030113,2VD012360000030113Z,2857,2VD012360000030113Z > 3050053,3050053,Diamond,DIRDBR0435,1.0,1.0,1.0,0.0047,0.0047,0.0047
F_BOMLevelTable_639247799493651840.xlsx,1012570006030113,2VD012570006030113Z,2859,2VD012570006030113Z > 3070072,3070072,Natural stone,BLUQ-01 :H,2.0,1.0,2.0,1.343,0.6715,1.343
F_BOMLevelTable_639247799493651840.xlsx,1012570006030213,2VD012360000030113Z,2867,2VD012360000030113Z > 3050053,3050053,Diamond,DIRDBR0435,1.0,1.0,1.0,0.0047,0.0047,0.0047
F_BOMLevelTable_639247799493651840.xlsx,1012570006030213,2VD012570006030213Z,2869,2VD012570006030213Z > 3070595,3070595,Natural stone,SMQ-01 :SM,2.0,1.0,2.0,1.3888,0.6944,1.3888
F_BOMLevelTable_639247799493651840.xlsx,1012580002030105,2XI012580002030105Z,2877,2XI012580002030105Z > 2VD012580002030100Z > 3080367,3080367,Artificial stone,CZ-03 :Whi,1.0,1.0,1.0,0.0128,0.0128,0.0128
F_BOMLevelTable_639247799493651840.xlsx,1012580002030105,2XI012580002030105Z,2878,2XI012580002030105Z > 2VD012580002030100Z > 3080422,3080422,Artificial stone,CZ-48 :Whi,1.0,1.0,1.0,0.0086,0.0086,0.0086
F_BOMLevelTable_639247799493651840.xlsx,1012580002030105,2VD012580002030100Z,2877,2VD012580002030100Z > 3080367,3080367,Artificial stone,CZ-03 :Whi,1.0,1.0,1.0,0.0128,0.0128,0.0128
F_BOMLevelTable_639247799493651840.xlsx,1012580002030105,2VD012580002030100Z,2878,2VD012580002030100Z > 3080422,3080422,Artificial stone,CZ-48 :Whi,1.0,1.0,1.0,0.0086,0.0086,0.0086
F_BOMLevelTable_639247799493651840.xlsx,1012580003010113,2VD012580003010113Z,2887,2VD012580003010113Z > 3050052,3050052,Diamond,DIRDBR0435,2.0,1.0,2.0,0.0074,0.0037,0.0074
F_BOMLevelTable_639247799493651840.xlsx,1012580003010113,2VD012580003010113Z,2888,2VD012580003010113Z > 3050054,3050054,Diamond,DIRDBR0435,2.0,1.0,2.0,0.0098,0.0049,0.0098
F_BOMLevelTable_639247799493651840.xlsx,1012580003010113,2VD012580003010113Z,2889,2VD012580003010113Z > 3050058,3050058,Diamond,DIRDBR0435,1.0,1.0,1.0,0.009,0.009,0.009
F_BOMLevelTable_639247799493651840.xlsx,1012580005030105,2GD012580005030100Z,2897,2GD012580005030100Z > 3080375,3080375,Artificial stone,CZ-102 :Wh,1.0,1.0,1.0,0.089,0.089,0.089
F_BOMLevelTable_639247799493651840.xlsx,1012580O03010113,2VD012580003010113Z,2904,2VD012580003010113Z > 3050052,3050052,Diamond,DIRDBR0435,2.0,1.0,2.0,0.0074,0.0037,0.0074
F_BOMLevelTable_639247799493651840.xlsx,1012580O03010113,2VD012580003010113Z,2905,2VD012580003010113Z > 3050054,3050054,Diamond,DIRDBR0435,2.0,1.0,2.0,0.0098,0.0049,0.0098
F_BOMLevelTable_639247799493651840.xlsx,1012580O03010113,2VD012580003010113Z,2906,2VD012580003010113Z > 3050058,3050058,Diamond,DIRDBR0435,1.0,1.0,1.0,0.009,0.009,0.009
F_BOMLevelTable_639247799493651840.xlsx,1012590000030105,2GD012590000030105Z,2918,2GD012590000030105Z > 2VD012360000030100Z > 3080422,3080422,Artificial stone,CZ-48 :Whi,1.0,1.0,1.0,0.0086,0.0086,0.0086
F_BOMLevelTable_639247799493651840.xlsx,1012590000030105,2GD012590000030105Z,2916,2GD012590000030105Z > 3080221,3080221,Artificial stone,BLU-CR-17,4.0,1.0,4.0,0.0,,
F_BOMLevelTable_639247799493651840.xlsx,1012590000030105,2VD012360000030100Z,2918,2VD012360000030100Z > 3080422,3080422,Artificial stone,CZ-48 :Whi,1.0,1.0,1.0,0.0086,0.0086,0.0086
F_BOMLevelTable_639247799493651840.xlsx,1012590000030204,2GD012590000030204Z,2928,2GD012590000030204Z > 2VD012360000030100Z > 3080422,3080422,Artificial stone,CZ-48 :Whi,1.0,1.0,1.0,0.0086,0.0086,0.0086
F_BOMLevelTable_639247799493651840.xlsx,1012590000030204,2GD012590000030204Z,2926,2GD012590000030204Z > 3080544,3080544,Artificial stone,GR-CR-06 :,4.0,1.0,4.0,2.16,0.54,2.16
F_BOMLevelTable_639247799493651840.xlsx,1012590000030204,2VD012360000030100Z,2928,2VD012360000030100Z > 3080422,3080422,Artificial stone,CZ-48 :Whi,1.0,1.0,1.0,0.0086,0.0086,0.0086
F_BOMLevelTable_639247799493651840.xlsx,1012590000030205,2GD012590000030205Z,2938,2GD012590000030205Z > 2VD012360000030100Z > 3080422,3080422,Artificial stone,CZ-48 :Whi,1.0,1.0,1.0,0.0086,0.0086,0.0086
F_BOMLevelTable_639247799493651840.xlsx,1012590000030205,2GD012590000030205Z,2936,2GD012590000030205Z > 3080544,3080544,Artificial stone,GR-CR-06 :,4.0,1.0,4.0,2.16,0.54,2.16
F_BOMLevelTable_639247799493651840.xlsx,1012590000030205,2VD012360000030100Z,2938,2VD012360000030100Z > 3080422,3080422,Artificial stone,CZ-48 :Whi,1.0,1.0,1.0,0.0086,0.0086,0.0086
F_BOMLevelTable_639247799493651840.xlsx,1012590000030305,2GD012590000030305Z,2948,2GD012590000030305Z > 2VD012360000030100Z > 3080422,3080422,Artificial stone,CZ-48 :Whi,1.0,1.0,1.0,0.0086,0.0086,0.0086
F_BOMLevelTable_639247799493651840.xlsx,1012590000030305,2GD012590000030305Z,2946,2GD012590000030305Z > 3080582,3080582,Artificial stone,GY-CR-20 :,4.0,1.0,4.0,2.04,0.51,2.04
F_BOMLevelTable_639247799493651840.xlsx,1012590000030305,2VD012360000030100Z,2948,2VD012360000030100Z > 3080422,3080422,Artificial stone,CZ-48 :Whi,1.0,1.0,1.0,0.0086,0.0086,0.0086
F_BOMLevelTable_639247799493651840.xlsx,1012590000030404,2GD012590000030404Z,2958,2GD012590000030404Z > 2VD012360000030100Z > 3080422,3080422,Artificial stone,CZ-48 :Whi,1.0,1.0,1.0,0.0086,0.0086,0.0086
F_BOMLevelTable_639247799493651840.xlsx,1012590000030404,2GD012590000030404Z,2956,2GD012590000030404Z > 3080774,3080774,Artificial stone,OL-CR-10 :,4.0,1.0,4.0,2.08,0.52,2.08
F_BOMLevelTable_639247799493651840.xlsx,1012590000030404,2VD012360000030100Z,2958,2VD012360000030100Z > 3080422,3080422,Artificial stone,CZ-48 :Whi,1.0,1.0,1.0,0.0086,0.0086,0.0086
F_BOMLevelTable_639247799493651840.xlsx,1012590000030405,2GD012590000030405Z,2968,2GD012590000030405Z > 2VD012360000030100Z > 3080422,3080422,Artificial stone,CZ-48 :Whi,1.0,1.0,1.0,0.0086,0.0086,0.0086
F_BOMLevelTable_639247799493651840.xlsx,1012590000030405,2GD012590000030405Z,2966,2GD012590000030405Z > 3080774,3080774,Artificial stone,OL-CR-10 :,4.0,1.0,4.0,2.08,0.52,2.08
F_BOMLevelTable_639247799493651840.xlsx,1012590000030405,2VD012360000030100Z,2968,2VD012360000030100Z > 3080422,3080422,Artificial stone,CZ-48 :Whi,1.0,1.0,1.0,0.0086,0.0086,0.0086
F_BOMLevelTable_639247799493651840.xlsx,1012590000030504,2GD012590000030504Z,2978,2GD012590000030504Z > 2VD012360000030100Z > 3080422,3080422,Artificial stone,CZ-48 :Whi,1.0,1.0,1.0,0.0086,0.0086,0.0086
F_BOMLevelTable_639247799493651840.xlsx,1012590000030504,2GD012590000030504Z,2976,2GD012590000030504Z > 3080891,3080891,Artificial stone,PU-CR-01 :,4.0,1.0,4.0,0.0,,
F_BOMLevelTable_639247799493651840.xlsx,1012590000030504,2VD012360000030100Z,2978,2VD012360000030100Z > 3080422,3080422,Artificial stone,CZ-48 :Whi,1.0,1.0,1.0,0.0086,0.0086,0.0086
F_BOMLevelTable_639247799493651840.xlsx,1012590000030505,2GD012590000030505Z,2988,2GD012590000030505Z > 2VD012360000030100Z > 3080422,3080422,Artificial stone,CZ-48 :Whi,1.0,1.0,1.0,0.0086,0.0086,0.0086
F_BOMLevelTable_639247799493651840.xlsx,1012590000030505,2GD012590000030505Z,2986,2GD012590000030505Z > 3080891,3080891,Artificial stone,PU-CR-01 :,4.0,1.0,4.0,0.0,,
F_BOMLevelTable_639247799493651840.xlsx,1012590000030505,2VD012360000030100Z,2988,2VD012360000030100Z > 3080422,3080422,Artificial stone,CZ-48 :Whi,1.0,1.0,1.0,0.0086,0.0086,0.0086
F_BOMLevelTable_639247799493651840.xlsx,1012590000030604,2GD012590000030604Z,2998,2GD012590000030604Z > 2VD012360000030100Z > 3080422,3080422,Artificial stone,CZ-48 :Whi,1.0,1.0,1.0,0.0086,0.0086,0.0086
F_BOMLevelTable_639247799493651840.xlsx,1012590000030604,2GD012590000030604Z,2996,2GD012590000030604Z > 3080934,3080934,Artificial stone,RO-CR-14 :,4.0,1.0,4.0,2.12,0.53,2.12
F_BOMLevelTable_639247799493651840.xlsx,1012590000030604,2VD012360000030100Z,2998,2VD012360000030100Z > 3080422,3080422,Artificial stone,CZ-48 :Whi,1.0,1.0,1.0,0.0086,0.0086,0.0086
F_BOMLevelTable_639247799493651840.xlsx,1012590000030704,2GD012590000030704Z,3008,2GD012590000030704Z > 2VD012360000030100Z > 3080422,3080422,Artificial stone,CZ-48 :Whi,1.0,1.0,1.0,0.0086,0.0086,0.0086
F_BOMLevelTable_639247799493651840.xlsx,1012590000030704,2GD012590000030704Z,3006,2GD012590000030704Z > 3081055,3081055,Artificial stone,SQ-CR-14 :,4.0,1.0,4.0,2.08,0.52,2.08
F_BOMLevelTable_639247799493651840.xlsx,1012590000030704,2VD012360000030100Z,3008,2VD012360000030100Z > 3080422,3080422,Artificial stone,CZ-48 :Whi,1.0,1.0,1.0,0.0086,0.0086,0.0086
F_BOMLevelTable_639247799493651840.xlsx,1012590002030113,2VD012590002030113Z,3015,2VD012590002030113Z > 3080100,3080100,Artificial stone,AQ-BLUQ-01,1.0,1.0,1.0,0.93,0.93,0.93
F_BOMLevelTable_639247799493651840.xlsx,1012590002030113,2VD012590002030113Z,3016,2VD012590002030113Z > 3080101,3080101,Artificial stone,AQ-BLUQ-02,1.0,1.0,1.0,1.0,1.0,1.0
F_BOMLevelTable_639247799493651840.xlsx,1012590002030113,2VD012590002030113Z,3017,2VD012590002030113Z > 3080102,3080102,Artificial stone,AQ-BLUQ-03,2.0,1.0,2.0,0.3248,0.1624,0.3248
F_BOMLevelTable_639247799493651840.xlsx,1012590002030213,2VD012590002030213Z,3026,2VD012590002030213Z > 3070358,3070358,Natural stone,LSQ-30 :Qu,1.0,1.0,1.0,0.51,0.51,0.51
F_BOMLevelTable_639247799493651840.xlsx,1012590002030213,2VD012590002030213Z,3027,2VD012590002030213Z > 3070359,3070359,Natural stone,LSQ-31 :Qu,1.0,1.0,1.0,1.9,1.9,1.9
F_BOMLevelTable_639247799493651840.xlsx,1012590002030213,2VD012590002030213Z,3028,2VD012590002030213Z > 3070357,3070357,Natural stone,LSQ-28 :Sm,2.0,1.0,2.0,4.4,2.2,4.4
F_BOMLevelTable_639247799493651840.xlsx,1012590002030313,2VD012590002030313Z,3037,2VD012590002030313Z > 3070281,3070281,Natural stone,GR-TMQ-02,1.0,1.0,1.0,0.92,0.92,0.92
F_BOMLevelTable_639247799493651840.xlsx,1012590002030313,2VD012590002030313Z,3038,2VD012590002030313Z > 3070282,3070282,Natural stone,GR-TMQ-03,1.0,1.0,1.0,1.0,1.0,1.0
F_BOMLevelTable_639247799493651840.xlsx,1012590002030313,2VD012590002030313Z,3039,2VD012590002030313Z > 3070283,3070283,Natural stone,GR-TMQ-04,2.0,1.0,2.0,0.3248,0.1624,0.3248
F_BOMLevelTable_639247799493651840.xlsx,1012590003010113,2VD012590003010113Z,3047,2VD012590003010113Z > 3050046,3050046,Diamond,DIRDBR0435,1.0,1.0,1.0,0.0015,0.0015,0.0015
F_BOMLevelTable_639247799493651840.xlsx,1012590005010110,2GC012590005010110Z,3058,2GC012590005010110Z > 2XI012590005010110Z > 2VD012590005010110Z > 3050232,3050232,Diamond,F-G/VS2BC1,3.0,1.0,3.0,0.006,0.002,0.006
F_BOMLevelTable_639247799493651840.xlsx,1012590005010110,2GC012590005010110Z,3059,2GC012590005010110Z > 2XI012590005010110Z > 2VD012590005010110Z > 3050234,3050234,Diamond,F-G/VS2BC1,4.0,1.0,4.0,0.008,0.002,0.008
F_BOMLevelTable_639247799493651840.xlsx,1012590005010110,2GC012590005010110Z,3060,2GC012590005010110Z > 2XI012590005010110Z > 2VD012590005010110Z > 3050235,3050235,Diamond,F-G/VS2BC1,2.0,1.0,2.0,0.0066,0.0033,0.0066
F_BOMLevelTable_639247799493651840.xlsx,1012590005010110,2GC012590005010110Z,3061,2GC012590005010110Z > 2XI012590005010110Z > 2VD012590005010110Z > 3050236,3050236,Diamond,F-G/VS2BC1,6.0,1.0,6.0,0.0216,0.0036000000000000003,0.0216
F_BOMLevelTable_639247799493651840.xlsx,1012590005010110,2GC012590005010110Z,3062,2GC012590005010110Z > 2XI012590005010110Z > 2VD012590005010110Z > 3050237,3050237,Diamond,F-G/VS2BC1,4.0,1.0,4.0,0.016,0.004,0.016
F_BOMLevelTable_639247799493651840.xlsx,1012590005010110,2GC012590005010110Z,3063,2GC012590005010110Z > 2XI012590005010110Z > 2VD012590005010110Z > 3050239,3050239,Diamond,F-G/VS2BC1,6.0,1.0,6.0,0.0318,0.0053,0.0318
F_BOMLevelTable_639247799493651840.xlsx,1012590005010110,2GC012590005010110Z,3064,2GC012590005010110Z > 2XI012590005010110Z > 2VD012590005010110Z > 3050240,3050240,Diamond,F-G/VS2BC1,4.0,1.0,4.0,0.0212,0.0053,0.0212
F_BOMLevelTable_639247799493651840.xlsx,1012590005010110,2GC012590005010110Z,3065,2GC012590005010110Z > 2XI012590005010110Z > 2VD012590005010110Z > 3050241,3050241,Diamond,F-G/VS2BC2,4.0,1.0,4.0,0.026,0.0065,0.026
F_BOMLevelTable_639247799493651840.xlsx,1012590005010110,2GC012590005010110Z,3066,2GC012590005010110Z > 2XI012590005010110Z > 2VD012590005010110Z > 3050243,3050243,Diamond,F-G/VS2BC2,2.0,1.0,2.0,0.0168,0.0084,0.0168
F_BOMLevelTable_639247799493651840.xlsx,1012590005010110,2XI012590005010110Z,3058,2XI012590005010110Z > 2VD012590005010110Z > 3050232,3050232,Diamond,F-G/VS2BC1,3.0,1.0,3.0,0.006,0.002,0.006
F_BOMLevelTable_639247799493651840.xlsx,1012590005010110,2XI012590005010110Z,3059,2XI012590005010110Z > 2VD012590005010110Z > 3050234,3050234,Diamond,F-G/VS2BC1,4.0,1.0,4.0,0.008,0.002,0.008
F_BOMLevelTable_639247799493651840.xlsx,1012590005010110,2XI012590005010110Z,3060,2XI012590005010110Z > 2VD012590005010110Z > 3050235,3050235,Diamond,F-G/VS2BC1,2.0,1.0,2.0,0.0066,0.0033,0.0066
F_BOMLevelTable_639247799493651840.xlsx,1012590005010110,2XI012590005010110Z,3061,2XI012590005010110Z > 2VD012590005010110Z > 3050236,3050236,Diamond,F-G/VS2BC1,6.0,1.0,6.0,0.0216,0.0036000000000000003,0.0216
F_BOMLevelTable_639247799493651840.xlsx,1012590005010110,2XI012590005010110Z,3062,2XI012590005010110Z > 2VD012590005010110Z > 3050237,3050237,Diamond,F-G/VS2BC1,4.0,1.0,4.0,0.016,0.004,0.016
F_BOMLevelTable_639247799493651840.xlsx,1012590005010110,2XI012590005010110Z,3063,2XI012590005010110Z > 2VD012590005010110Z > 3050239,3050239,Diamond,F-G/VS2BC1,6.0,1.0,6.0,0.0318,0.0053,0.0318
F_BOMLevelTable_639247799493651840.xlsx,1012590005010110,2XI012590005010110Z,3064,2XI012590005010110Z > 2VD012590005010110Z > 3050240,3050240,Diamond,F-G/VS2BC1,4.0,1.0,4.0,0.0212,0.0053,0.0212
F_BOMLevelTable_639247799493651840.xlsx,1012590005010110,2XI012590005010110Z,3065,2XI012590005010110Z > 2VD012590005010110Z > 3050241,3050241,Diamond,F-G/VS2BC2,4.0,1.0,4.0,0.026,0.0065,0.026
F_BOMLevelTable_639247799493651840.xlsx,1012590005010110,2XI012590005010110Z,3066,2XI012590005010110Z > 2VD012590005010110Z > 3050243,3050243,Diamond,F-G/VS2BC2,2.0,1.0,2.0,0.0168,0.0084,0.0168
F_BOMLevelTable_639247799493651840.xlsx,1012590005010110,2VD012590005010110Z,3058,2VD012590005010110Z > 3050232,3050232,Diamond,F-G/VS2BC1,3.0,1.0,3.0,0.006,0.002,0.006
F_BOMLevelTable_639247799493651840.xlsx,1012590005010110,2VD012590005010110Z,3059,2VD012590005010110Z > 3050234,3050234,Diamond,F-G/VS2BC1,4.0,1.0,4.0,0.008,0.002,0.008
F_BOMLevelTable_639247799493651840.xlsx,1012590005010110,2VD012590005010110Z,3060,2VD012590005010110Z > 3050235,3050235,Diamond,F-G/VS2BC1,2.0,1.0,2.0,0.0066,0.0033,0.0066
F_BOMLevelTable_639247799493651840.xlsx,1012590005010110,2VD012590005010110Z,3061,2VD012590005010110Z > 3050236,3050236,Diamond,F-G/VS2BC1,6.0,1.0,6.0,0.0216,0.0036000000000000003,0.0216
F_BOMLevelTable_639247799493651840.xlsx,1012590005010110,2VD012590005010110Z,3062,2VD012590005010110Z > 3050237,3050237,Diamond,F-G/VS2BC1,4.0,1.0,4.0,0.016,0.004,0.016
F_BOMLevelTable_639247799493651840.xlsx,1012590005010110,2VD012590005010110Z,3063,2VD012590005010110Z > 3050239,3050239,Diamond,F-G/VS2BC1,6.0,1.0,6.0,0.0318,0.0053,0.0318
F_BOMLevelTable_639247799493651840.xlsx,1012590005010110,2VD012590005010110Z,3064,2VD012590005010110Z > 3050240,3050240,Diamond,F-G/VS2BC1,4.0,1.0,4.0,0.0212,0.0053,0.0212
F_BOMLevelTable_639247799493651840.xlsx,1012590005010110,2VD012590005010110Z,3065,2VD012590005010110Z > 3050241,3050241,Diamond,F-G/VS2BC2,4.0,1.0,4.0,0.026,0.0065,0.026
F_BOMLevelTable_639247799493651840.xlsx,1012590005010110,2VD012590005010110Z,3066,2VD012590005010110Z > 3050243,3050243,Diamond,F-G/VS2BC2,2.0,1.0,2.0,0.0168,0.0084,0.0168
F_BOMLevelTable_639247799493651840.xlsx,1012590026010109,2DB012590026010109Z,3082,2DB012590026010109Z > 2VD012590026010109Z > 3070758,3070758,Natural stone,PA-MN-46:,1.0,1.0,1.0,0.0,,
F_BOMLevelTable_639247799493651840.xlsx,1012590026010109,2VD012590026010109Z,3082,2VD012590026010109Z > 3070758,3070758,Natural stone,PA-MN-46:,1.0,1.0,1.0,0.0,,
F_BOMLevelTable_639247799493651840.xlsx,1012590O03010113,2VD012590003010113Z,3085,2VD012590003010113Z > 3050046,3050046,Diamond,DIRDBR0435,1.0,1.0,1.0,0.0015,0.0015,0.0015
F_BOMLevelTable_639247799493651840.xlsx,1012600002030105,2GD012600002030100Z,3093,2GD012600002030100Z > 3080785,3080785,Artificial stone,OL-CR-22 :,1.0,1.0,1.0,0.98,0.98,0.98
F_BOMLevelTable_639247799493651840.xlsx,1012600002030105,2GD012600002030100Z,3094,2GD012600002030100Z > 3080786,3080786,Artificial stone,OL-CR-23 :,2.0,1.0,2.0,0.4,0.2,0.4
F_BOMLevelTable_639247799493651840.xlsx,1012600002030105,2GD012600002030100Z,3095,2GD012600002030100Z > 3080788,3080788,Artificial stone,OL-CR-25 :,1.0,1.0,1.0,0.23,0.23,0.23
F_BOMLevelTable_639247799493651840.xlsx,1012600002030205,2GD012600002030205Z,3104,2GD012600002030205Z > 3080594,3080594,Artificial stone,IB-CR-15 :,1.0,1.0,1.0,0.94,0.94,0.94
F_BOMLevelTable_639247799493651840.xlsx,1012600002030205,2GD012600002030205Z,3105,2GD012600002030205Z > 3080596,3080596,Artificial stone,IB-CR-17 :,2.0,1.0,2.0,0.38,0.19,0.38
F_BOMLevelTable_639247799493651840.xlsx,1012600002030205,2GD012600002030205Z,3106,2GD012600002030205Z > 3081018,3081018,Artificial stone,SK-CR-06 :,1.0,1.0,1.0,0.222,0.222,0.222
F_BOMLevelTable_639247799493651840.xlsx,1012600002030305,2GD012600002030305Z,3115,2GD012600002030305Z > 3080134,3080134,Artificial stone,AT-CR-27 :,1.0,1.0,1.0,0.98,0.98,0.98
F_BOMLevelTable_639247799493651840.xlsx,1012600002030305,2GD012600002030305Z,3116,2GD012600002030305Z > 3080137,3080137,Artificial stone,AT-CR-30 :,2.0,1.0,2.0,0.36,0.18,0.36
F_BOMLevelTable_639247799493651840.xlsx,1012600002030305,2GD012600002030305Z,3117,2GD012600002030305Z > 3080117,3080117,Artificial stone,AT-CR-08 :,1.0,1.0,1.0,0.224,0.224,0.224
F_BOMLevelTable_639247799493651840.xlsx,1012600002030405,2GD012600002030405Z,3126,2GD012600002030405Z > 3080691,3080691,Artificial stone,MD-CR-02 :,1.0,1.0,1.0,0.97,0.97,0.97
F_BOMLevelTable_639247799493651840.xlsx,1012600002030405,2GD012600002030405Z,3127,2GD012600002030405Z > 3080694,3080694,Artificial stone,MD-CR-05 :,2.0,1.0,2.0,0.36,0.18,0.36
F_BOMLevelTable_639247799493651840.xlsx,1012600002030405,2GD012600002030405Z,3128,2GD012600002030405Z > 3080690,3080690,Artificial stone,MD-CR-01 :,1.0,1.0,1.0,0.23,0.23,0.23
F_BOMLevelTable_639247799493651840.xlsx,1012600002030505,2GD012600002030505Z,3137,2GD012600002030505Z > 3080745,3080745,Artificial stone,MO-CR-06 :,1.0,1.0,1.0,0.97,0.97,0.97
F_BOMLevelTable_639247799493651840.xlsx,1012600002030505,2GD012600002030505Z,3138,2GD012600002030505Z > 3080751,3080751,Artificial stone,MO-CR-12 :,2.0,1.0,2.0,0.38,0.19,0.38
F_BOMLevelTable_639247799493651840.xlsx,1012600002030505,2GD012600002030505Z,3139,2GD012600002030505Z > 3080831,3080831,Artificial stone,PEA-CR-03,1.0,1.0,1.0,0.226,0.226,0.226
F_BOMLevelTable_639247799493651840.xlsx,1012600002030605,2GD012600002030605Z,3148,2GD012600002030605Z > 3081057,3081057,Artificial stone,SQ-CR-16 :,1.0,1.0,1.0,0.98,0.98,0.98
F_BOMLevelTable_639247799493651840.xlsx,1012600002030605,2GD012600002030605Z,3149,2GD012600002030605Z > 3081045,3081045,Artificial stone,SM-CR-15 :,2.0,1.0,2.0,0.38,0.19,0.38
F_BOMLevelTable_639247799493651840.xlsx,1012600002030605,2GD012600002030605Z,3150,2GD012600002030605Z > 3081048,3081048,Artificial stone,SQ-CR-01 :,1.0,1.0,1.0,0.229,0.229,0.229
F_BOMLevelTable_639247799493651840.xlsx,1012600003030109,2DG012600003030109Z,3160,2DG012600003030109Z > 2VD012600003030109Z > 3050241,3050241,Diamond,F-G/VS2BC2,2.0,1.0,2.0,0.013,0.0065,0.013
F_BOMLevelTable_639247799493651840.xlsx,1012600003030109,2DG012600003030109Z,3161,2DG012600003030109Z > 2VD012600003030109Z > 3050244,3050244,Diamond,F-G/VS2BC2,2.0,1.0,2.0,0.02,0.01,0.02
F_BOMLevelTable_639247799493651840.xlsx,1012600003030109,2DG012600003030109Z,3162,2DG012600003030109Z > 2VD012600003030109Z > 3050247,3050247,Diamond,F-G/VS2BC2,1.0,1.0,1.0,0.02,0.02,0.02
F_BOMLevelTable_639247799493651840.xlsx,1012600003030109,2VD012600003030109Z,3160,2VD012600003030109Z > 3050241,3050241,Diamond,F-G/VS2BC2,2.0,1.0,2.0,0.013,0.0065,0.013
F_BOMLevelTable_639247799493651840.xlsx,1012600003030109,2VD012600003030109Z,3161,2VD012600003030109Z > 3050244,3050244,Diamond,F-G/VS2BC2,2.0,1.0,2.0,0.02,0.01,0.02
F_BOMLevelTable_639247799493651840.xlsx,1012600003030109,2VD012600003030109Z,3162,2VD012600003030109Z > 3050247,3050247,Diamond,F-G/VS2BC2,1.0,1.0,1.0,0.02,0.02,0.02
F_BOMLevelTable_639247799493651840.xlsx,1012600005010113,2GC012500004010113Z,3172,2GC012500004010113Z > 2VD012500004010113Z > 3050111,3050111,Diamond,DIRDBR3540,1.0,1.0,1.0,0.02,0.02,0.02
F_BOMLevelTable_639247799493651840.xlsx,1012600005010113,2GC012500004010113Z,3173,2GC012500004010113Z > 2VD012500004010113Z > 3050081,3050081,Diamond,DIRDBR3540,10.0,1.0,10.0,0.017,0.0017000000000000001,0.017
F_BOMLevelTable_639247799493651840.xlsx,1012600005010113,2VD012500004010113Z,3172,2VD012500004010113Z > 3050111,3050111,Diamond,DIRDBR3540,1.0,1.0,1.0,0.02,0.02,0.02
F_BOMLevelTable_639247799493651840.xlsx,1012600005010113,2VD012500004010113Z,3173,2VD012500004010113Z > 3050081,3050081,Diamond,DIRDBR3540,10.0,1.0,10.0,0.017,0.0017000000000000001,0.017
F_BOMLevelTable_639247799493651840.xlsx,1012600005030113,2GC012500004030113Z,3181,2GC012500004030113Z > 2VD012500004030113Z > 3050111,3050111,Diamond,DIRDBR3540,1.0,1.0,1.0,0.02,0.02,0.02
F_BOMLevelTable_639247799493651840.xlsx,1012600005030113,2GC012500004030113Z,3182,2GC012500004030113Z > 2VD012500004030113Z > 3050081,3050081,Diamond,DIRDBR3540,10.0,1.0,10.0,0.017,0.0017000000000000001,0.017
F_BOMLevelTable_639247799493651840.xlsx,1012600005030113,2VD012500004030113Z,3181,2VD012500004030113Z > 3050111,3050111,Diamond,DIRDBR3540,1.0,1.0,1.0,0.02,0.02,0.02
F_BOMLevelTable_639247799493651840.xlsx,1012600005030113,2VD012500004030113Z,3182,2VD012500004030113Z > 3050081,3050081,Diamond,DIRDBR3540,10.0,1.0,10.0,0.017,0.0017000000000000001,0.017
F_BOMLevelTable_639247799493651840.xlsx,1012610026010104,2XI012610026010104A,3204,2XI012610026010104A > 2DB012610026010100A > 2VD012610026010100A > 3080368,3080368,Artificial stone,CZ-04 :Whi,2.0,1.0,2.0,0.012,0.006,0.012
F_BOMLevelTable_639247799493651840.xlsx,1012610026010104,2XI012610026010104A,3205,2XI012610026010104A > 2DB012610026010100A > 2VD012610026010100A > 3080378,3080378,Artificial stone,CZ-105 :Wh,3.0,1.0,3.0,0.0,,
F_BOMLevelTable_639247799493651840.xlsx,1012610026010104,2XI012610026010104A,3206,2XI012610026010104A > 2DB012610026010100A > 2VD012610026010100A > 3080379,3080379,Artificial stone,CZ-106 :Wh,5.0,1.0,5.0,0.05,0.01,0.05
F_BOMLevelTable_639247799493651840.xlsx,1012610026010104,2XI012610026010104A,3207,2XI012610026010104A > 2DB012610026010100A > 2VD012610026010100A > 3080367,3080367,Artificial stone,CZ-03 :Whi,6.0,1.0,6.0,0.0768,0.012799999999999999,0.0768
F_BOMLevelTable_639247799493651840.xlsx,1012610026010104,2XI012610026010104A,3208,2XI012610026010104A > 2DB012610026010100A > 2VD012610026010100A > 3080436,3080436,Artificial stone,CZ-64 :Whi,5.0,1.0,5.0,0.092,0.0184,0.092
F_BOMLevelTable_639247799493651840.xlsx,1012610026010104,2XI012610026010104A,3209,2XI012610026010104A > 2DB012610026010100A > 2VD012610026010100A > 3080394,3080394,Artificial stone,CZ-12 :Whi,6.0,1.0,6.0,0.132,0.022000000000000002,0.132
F_BOMLevelTable_639247799493651840.xlsx,1012610026010104,2XI012610026010104A,3210,2XI012610026010104A > 2DB012610026010100A > 2VD012610026010100A > 3080435,3080435,Artificial stone,CZ-63 :Whi,7.0,1.0,7.0,0.014,0.002,0.014
